id	text	labels
1102:3	Geçin allahaskina baska bir sürü yer var yenebilecek	[('restaurant general', 'negative', 'NULL')]
1103:0	Güzel - Konum olarak çok keyifli bir yer degil ancak çalisirken ögle yemekleri için bazen gidiyoruz.	[('location general', 'negative', 'Konum'), ('food quality', 'positive', 'ögle yemekleri')]
1103:1	Yemeklerin lezzetine inanamayacaksiniz, pastirma ile yapilan Topkapi kebabi çok iyidir.	[('food quality', 'positive', 'Yemeklerin lezzetine'), ('food quality', 'positive', 'Topkapi kebabi')]
1104:0	Koftenin hicbir ozelligi yok.	[('food quality', 'negative', 'Koftenin')]
1104:1	Hizmet yok guleryuz yok.	[('service general', 'negative', 'guleryuz'), ('service general', 'negative', 'Hizmet')]
1104:2	Manzaranin ekmegini yiyorlar.	[('restaurant general', 'negative', 'NULL'), ('ambience general', 'positive', 'Manzaranin')]
1104:3	Masalar dipdibe marketten dondurulmus kofte alin evinizde yiyebilirsiniz.	[('ambience general', 'negative', 'Masalar')]
1105:0	Siradan - Siradan kebaplari olan mekan...	[('food quality', 'negative', 'kebaplari')]
1105:1	Kebap için kesinlikle gidilmeli denemez ama tatlilari inanilmaz güzel.	[('food quality', 'positive', 'tatlilari'), ('food quality', 'neutral', 'Kebap')]
1106:0	Hizmetten cok memnun kaldik.	[('service general', 'positive', 'Hizmetten')]
1106:1	Herkes cok ilgili ve guler yuzluydu.	[('service general', 'positive', 'Herkes')]
1106:3	D Somon izgara ve etli quesadilla sipariz ettik.	[('food quality', 'neutral', 'D Somon izgara'), ('food quality', 'neutral', 'etli quesadilla')]
1106:4	Somon izgaranin altinda olan kuskonmazli ispanakli sote mukemmeldi, yemek ise genel olarak guzeldi.	[('food quality', 'positive', 'kuskonmazli ispanakli sote'), ('food quality', 'positive', 'yemek')]
1106:5	Etli quesadillanin ise ozellikle eti cok guzeldi.	[('food quality', 'positive', 'Etli quesadillanin')]
1106:6	Mutlaka bir daha gelicez :	[('restaurant general', 'positive', 'NULL')]
1107:0	Sevdiğim bir mekan.	[('restaurant general', 'positive', 'mekan')]
1107:1	Müzikler, bahçesi, menüsü güzel.	[('food style_options', 'positive', 'menüsü'), ('ambience general', 'positive', 'bahçesi'), ('ambience general', 'positive', 'Müzikler')]
1107:2	Ferah bir ortamı var ve kalabalık buluşmalar için de uygun bir yer.	[('ambience general', 'positive', 'yer'), ('ambience general', 'positive', 'ortamı')]
1107:3	Çalışanları da güler yüzlü.	[('service general', 'positive', 'Çalışanları')]
1107:4	Girerken böyle bir yerle karşılaşacağınızı tahmin etmiyorsunuz konumu nedeniyle.	[('location general', 'negative', 'konumu')]
1108:0	Sütiş'in Emirgan şubesi gibi bu şubesinin manzarası da çok güzel deniz hemen yanınızda köprü hemen sağ çaprazda :	[('ambience general', 'positive', 'manzarası')]
1108:1	) yemekler güzel fiyatlar da mekana göre gayet uygun.	[('restaurant prices', 'positive', 'fiyatlar'), ('food quality', 'positive', 'yemekler')]
1108:2	Tavukgöğsü başarılı :	[('food quality', 'positive', 'Tavukgöğsü')]
1109:0	Berbat biyer rezervasyon yaptirdigim halde misafirlerime rezil oldum rezalet biyer calisanlarin tavirlari olsun ilgileri herseyi rezalet otesi	[('restaurant general', 'negative', 'biyer'), ('service general', 'negative', 'calisanlarin tavirlari')]
1110:1	Çömlekte ev yapimi yogurtlarini mutlaka deneyin.	[('food quality', 'positive', 'Çömlekte ev yapimi yogurtlarini')]
1110:2	Eski zamanlar biraktigimiz gerçek yogurdun tadini yakalayacaksiniz.	[('food quality', 'positive', 'yogurdun')]
1110:3	Fiyati da saka gibi.	[('food prices', 'neutral', 'Fiyati')]
1110:5	Mükellef bir yemek sonrasi ortalama 15-25 TL'ye mekandan çikabilirsiniz.	"[('food prices', 'positive', ""15-25 TL'ye"")]"
1110:6	Dekorasyon zevkli olmus, özellikle mekanin ortasina konuslanmis bonsai agaç beni benden aldi.	[('ambience general', 'positive', 'Dekorasyon'), ('ambience general', 'positive', 'bonsai agaç')]
1110:8	Çok iyi karsilandik ve sonuna kadar el üstünde tutulduk.	[('service general', 'positive', 'karsilandik')]
1110:9	Harikasiniz arkadaslar.	[('restaurant general', 'positive', 'NULL')]
1110:11	) Her seyden ufak ufak tattik.	[('food quality', 'neutral', 'Her seyden')]
1110:12	Yemeklerde favorilerim döner ve kavurmali pide oldu.	[('food quality', 'positive', 'döner ve kavurmali pide')]
1110:13	Kavurmali pide için tekrar ugrayacagim.	[('food quality', 'positive', 'Kavurmali pide')]
1110:14	Tatlilarda tavuk gögsü gerçekten lezizdi.	[('food quality', 'positive', 'tavuk gögsü')]
1110:15	Irmik helvasinin da tavuk gögsünden eksigi yoktu, sekeri kivamindaydi ve hafifti.	[('food quality', 'positive', 'Irmik helvasinin'), ('food quality', 'positive', 'tavuk gögsünden')]
1111:0	Buraya sık geliyorum, leventte çalışanların da çok tercih ettiği bir yer.	[('restaurant general', 'positive', 'yer')]
1111:1	Yemekleri eskiden daha güzeldi özellikle mantısı çok başarılıydı.	[('food quality', 'neutral', 'mantısı'), ('food quality', 'neutral', 'Yemekleri')]
1111:2	Ancak her gün çeşit çeşit ev yemeğinin çıkıyor olması çok cazip, ister zeytinyağlılar ister sıcak yemekler insanı her gün fast food yemekten alıkoyuyor.	[('food style_options', 'positive', 'ev yemeğinin')]
1111:3	Zeytinyağlı tabağı başarılı, salatalarının da porsiyonu çok büyük tavsiye ederim.	[('food quality', 'positive', 'Zeytinyağlı tabağı'), ('food style_options', 'positive', 'porsiyonu')]
1112:1	ve oradakı koku olayına bır hal care bulamadıkları ıcın yazık olan mekandır.	[('ambience general', 'negative', 'mekandır')]
1113:0	Taksim'de kendi tarzına göre keyifle gidilecek mekanlardan biri.	[('restaurant general', 'positive', 'mekanlardan')]
1113:4	) Hamburgeri hoşuma gidiyor ve NY steak de tavsiye edebilirim.	[('food quality', 'positive', 'NY steak'), ('food quality', 'positive', 'Hamburgeri')]
1113:5	İçecek olarak genelde bira sevdiğim için kokteylleri için bir şey söyleyemeyeceğim.	[('drinks quality', 'neutral', 'kokteylleri')]
1113:6	Afiyetle!	[('food quality', 'positive', 'NULL')]
1114:0	Ben artık happy moons u beğenmiyorum.	[('restaurant general', 'negative', 'happy moons')]
1114:1	Servisi iyiydi çalışanları güleryüzlü fakat yemeklerinden eskiden aldığım tadı almıyorum.	[('service general', 'positive', 'çalışanları'), ('service general', 'positive', 'Servisi'), ('food quality', 'negative', 'yemeklerinden')]
1114:2	Ben bi tek çilekli limonatasını beğendim, çok tavsiye etmem	[('restaurant general', 'negative', 'NULL'), ('drinks quality', 'positive', 'çilekli limonatasını')]
1115:0	Öyle bir manzara ve konum için olabilecek son mekan filizler olmalıydı.	[('restaurant general', 'negative', 'mekan'), ('ambience general', 'positive', 'manzara ve konum')]
1115:1	Zaman kaybı!	[('restaurant general', 'negative', 'NULL')]
1116:0	Yemekleri fena degil.	[('food quality', 'neutral', 'Yemekleri')]
1116:1	Ozellikle zeytinyaglilari guzel.	[('food quality', 'positive', 'zeytinyaglilari')]
1116:2	Galata cevresinde zeytinyagli veya ev yemegivari yiyebilecegimiz nadir yerlerden oldugu icin tercih ediyorduk.	[('food quality', 'positive', 'zeytinyagli veya ev yemegivari')]
1116:3	Ama dunyanin en yavas evlere servis hizmetini sunuyorlar.	[('service general', 'negative', 'evlere servis hizmetini')]
1116:4	Hele de ogle saatinde 50 ile 70 dakika beklemeye hazir olun.	[('service general', 'negative', 'beklemeye')]
1116:5	Ogle saatleri degilse de 25-30 dk beklemeyi goze almak gerekiyor.	[('service general', 'negative', 'beklemeyi')]
1116:6	En son soyledigimiz firinda makarnasi da kuru geldikten sonra bir daha siparis vermemeye karar verdik.	[('food quality', 'negative', 'firinda makarnasi')]
1117:0	Manzarasi çok güzel , dekorasyonda çok başarılıydı , kahvaltı için gittik kahvaltı güzeldi ama omleti beğenmedim çok tatsızdı.	[('food quality', 'negative', 'omleti'), ('food quality', 'positive', 'kahvaltı'), ('ambience general', 'positive', 'dekorasyonda'), ('ambience general', 'positive', 'Manzarasi')]
1117:1	Geri kalan hersey tazeydi kayısı ve cevizle süslemeleri çok hoşuma gitti kahvaltıya fresh bir hava katmışlar.	[('service general', 'positive', 'süslemeleri'), ('service general', 'positive', 'kahvaltıya')]
1117:2	Kahvaltısı için gidebilir ama garsonlar servis ederken gördüğüm kadarıyla yemek porsiyonları küçüktü ve sunum hoşuma gitmedi .	[('food style_options', 'negative', 'yemek porsiyonları'), ('food style_options', 'negative', 'sunum'), ('food quality', 'positive', 'Kahvaltısı')]
1117:3	Kısacası manzarası için gidilebilinir bir yer sadece .	[('restaurant general', 'negative', 'yer'), ('ambience general', 'positive', 'manzarası')]
1118:0	İlk Evlilik yıldönümü yemeğimizi burada yemiştik, karşılama gayet güzel kibar çalışanlar.	[('service general', 'positive', 'karşılama'), ('service general', 'positive', 'çalışanlar')]
1118:1	Sunumu beğendik.	[('service general', 'positive', 'Sunumu')]
1118:2	Sakin mutlu bir yemekti.	[('ambience general', 'positive', 'yemekti')]
1118:3	Tekrar gitmeyi düşünürüm.	[('restaurant general', 'positive', 'NULL')]
1119:0	Klasik rakı-balık-fasıl üçlemesinden sıkılan, ve mezelere odaklanmak isteyenler için en iyi alternatif.	[('food quality', 'positive', 'mezelere')]
1119:1	Manzara olarak en iyi seçeneği sunmasa da lakerdası başta olmak üzere bütün mezeleri denemeye değer.	[('ambience general', 'neutral', 'Manzara'), ('food quality', 'positive', 'lakerdası'), ('food quality', 'positive', 'mezeleri')]
1119:2	Fıstıklı peynirli meze, buraya özel bir lezzet.	[('food quality', 'positive', 'Fıstıklı peynirli meze')]
1119:3	Kişi başı 60 liraya rakınız ve mezelerinizle güzel bir akşam geçirmeniz garanti.	[('restaurant prices', 'positive', 'Kişi başı'), ('food quality', 'positive', 'mezelerinizle')]
1120:0	Konum itibariyle cok guzel yerde, manzarasi enfes.	[('ambience general', 'positive', 'manzarasi'), ('location general', 'positive', 'Konum')]
1120:1	"Limonatasi kocaman ve lezzetliydi, ""ayvalik tostu""nu yeniden yorumlayarak tamamen farkli bir hale getirmisler, fena degildi."	[('drinks style_options', 'positive', 'Limonatasi'), ('drinks quality', 'positive', 'Limonatasi'), ('food quality', 'neutral', 'ayvalik tostu')]
1120:2	Ancak mekanin en buyuk sıkıntısı hizmet kalitesi, cok cok yavaslar!	[('service general', 'negative', 'hizmet kalitesi')]
1120:3	"Ki bana gore bir mekanda olmasi gereken en onemli ozellik ""hizmet kalitesi"" En buyuk kurtaricisi lokasyon ve muhtesem bogaz manzarasi!"	[('ambience general', 'positive', 'bogaz manzarasi'), ('service general', 'negative', 'hizmet kalitesi'), ('location general', 'positive', 'lokasyon')]
1121:0	Sinirsz kahvalti keyfi için harika bir yer.	[('food quality', 'positive', 'kahvalti')]
1121:1	Manzarasi cok güzel.	[('ambience general', 'positive', 'Manzarasi')]
1121:2	Garsonlar biraz daha güler yüxlü olabilir.	[('service general', 'negative', 'Garsonlar')]
1121:3	40 tl kisi basi.	[('restaurant prices', 'neutral', 'kisi basi')]
1121:4	Zengin bir acik büfe menüsü var.	[('food style_options', 'positive', 'acik büfe menüsü')]
1121:5	Keyifli bir yer.	[('restaurant general', 'positive', 'yer')]
1122:0	Son zamanların benim için en büyük hayal kırıklığı.	[('restaurant general', 'negative', 'NULL')]
1122:1	Bu kadar büyük merakla gelip de yediklerimden bu kadar az haz ettiğim başka bir yer olmadı.	[('food quality', 'negative', 'yediklerimden')]
1122:2	Garson arkadaşlar, mekanın manzarası, hizmet şahane ama lezzet adına söyleyebileceğim çok şey yok.	[('ambience general', 'positive', 'mekanın manzarası'), ('food quality', 'negative', 'lezzet'), ('service general', 'positive', 'Garson arkadaşlar'), ('service general', 'positive', 'hizmet')]
1122:3	Köprü altı yerleri gibi kalamar koydular önümüze.	[('food quality', 'negative', 'kalamar')]
1122:5	Yeşilköy efsanesi burada sürmemiş	[('restaurant general', 'negative', 'burada')]
1123:0	Yıllar önce keyifli mekan sayısı azken sıklıkla tercih ettiğimiz, mekan sayısı arttıkça da geri plana ittiğimiz mekanlardan.	[('restaurant general', 'neutral', 'mekanlardan')]
1123:1	Bahçesi insana huzur veriyordu...	[('ambience general', 'positive', 'Bahçesi')]
1124:0	Manzara guzel servis rezalet , 3 kere soylemeden getirmiyorlar , iki kere degil 5 kere dusunun gelirken	[('ambience general', 'positive', 'Manzara'), ('service general', 'negative', 'servis')]
1125:0	Bir yanı benzinlik bir yanı mezarlık manzaralı ama çokta tutan bir cafe.	[('ambience general', 'negative', 'manzaralı'), ('restaurant general', 'positive', 'cafe')]
1125:1	E5 üstünde olduğu için çabuk direksiyon kırılıp az vakitte çok oturmalık kolaylığı için tercih ettik.	[('location general', 'positive', 'E5 üstünde')]
1125:2	Bahçesi keyifli yemekte çok kötü değildi.	[('ambience general', 'positive', 'Bahçesi'), ('food quality', 'neutral', 'yemekte')]
1125:3	Arkasından içtiğimiz kahve için çok beklesekte fazla beklentisiz bir cafe olduğundan notu 3.5 olarak verdim	[('service general', 'negative', 'beklesekte'), ('restaurant general', 'neutral', 'cafe')]
1126:1	besiktas barbarosta bulunan sampi sabaha kadar acik,gece cani cekenler icin ideal ve paket servisi de var,kapali kasarlisi da cok lezzetli oluyor	[('food quality', 'positive', 'kapali kasarlisi')]
1127:0	Pizzalarini fena bulmadim.	[('food quality', 'neutral', 'Pizzalarini')]
1127:1	Acikcasi cok ayilip bayilani var ama ben daha kalin hamurlu pizzalari seviyorum.	[('food style_options', 'negative', 'pizzalari')]
1127:2	Ama Pizzeria Trio' nun pizzalari da guzel.	[('food quality', 'positive', 'pizzalari')]
1127:4	Eti kotuydu net ama geri kalan urunleri fena sayilmazdi.	[('food quality', 'neutral', 'urunleri'), ('food quality', 'negative', 'Eti')]
1127:5	İnanilmaz bir manzaraya sahip bu arada mekan.	[('ambience general', 'positive', 'manzaraya')]
1127:6	Pizza, sarap, manzara kombini icin gidilebilir.	[('drinks quality', 'positive', 'sarap'), ('ambience general', 'positive', 'manzara'), ('food quality', 'positive', 'Pizza')]
1128:0	Özellikle bahçesini tercih edin giderseniz.	[('ambience general', 'positive', 'bahçesini')]
1128:1	açık alan gayet rahat.	[('ambience general', 'positive', 'açık alan')]
1128:3	içecekler güzel, ama fastfood tarzı atıştırmalık tercih edecekseniz pek tavsiye etmem.	[('drinks quality', 'positive', 'içecekler'), ('food quality', 'negative', 'fastfood tarzı atıştırmalık')]
1128:4	Yemekler fena değil fakat porsiyonlar çok ufak.	[('food quality', 'neutral', 'Yemekler'), ('food style_options', 'negative', 'porsiyonlar')]
1128:6	Fiyat biraz fazla gibi.	[('restaurant prices', 'negative', 'Fiyat')]
1129:0	Burasi eskiden favori yerlerimdendi menüsü degisti ve artik eski menudeki yemeklerin bile tadi ayni degil lezzet olarak cok kötü.	[('food quality', 'negative', 'lezzet')]
1129:1	Lezzet disinda degerlendirirsek hem dis alani bahcesiyle hemde ic alani rahat buyuk koltuklariyla cok keyifli bir mekan	[('ambience general', 'positive', 'ic alani'), ('ambience general', 'positive', 'dis alani bahcesiyle'), ('ambience general', 'positive', 'mekan')]
1130:1	Tadı bir başka aşşkın kuruçeşmenin en iyi mekanı diyebiliriz arkadaşlarla kahve içip sohbet etmek burda bir başka	[('restaurant general', 'positive', 'mekanı')]
1131:0	Kadıköy'ün bira cennetlerinden biri.	[('drinks style_options', 'positive', 'bira')]
1131:1	Eski çalışanları daha iyi ve samimiydi diye düşünüyorum.	[('service general', 'negative', 'çalışanları')]
1131:2	Mevcut çalışanlarının marjinal görünümlerini yadırgamamakla birlikte , bu marjinal görüntü hafiften cool davranışlara kaçıyor, bu da hizmete olumsuz yansıyor.	[('service general', 'negative', 'çalışanlarının')]
1131:3	Daha gülümseyen bir çalışan profili olmalı.	[('service general', 'negative', 'çalışan profili')]
1131:4	Hizmeti ortalama, yemekler ortalama.	[('food quality', 'neutral', 'yemekler'), ('service general', 'neutral', 'Hizmeti')]
1131:5	Yine de bol çeşit bira denemek ve müzik dinlemek için gidilmeli.	[('ambience general', 'positive', 'müzik'), ('drinks style_options', 'positive', 'bira')]
1132:0	Yemekler çok vasat.	[('food quality', 'negative', 'Yemekler')]
1132:1	her zaman çok yoğun.	[('service general', 'negative', 'NULL')]
1132:2	içerde müzikten birbirini duyamıyorsun.	[('ambience general', 'negative', 'müzikten')]
1132:3	servis elemanları kaba.	[('service general', 'negative', 'servis elemanları')]
1132:4	sadece fiyatlar makul.	[('restaurant prices', 'positive', 'fiyatlar')]
1132:5	menü kısıtlı	[('food style_options', 'negative', 'menü')]
1133:0	Cizbiz koftesi , sutis moccachinosu , dtox corbasi ve haftasonu hahvalti zenginligiyle tavsiye edebilecegim bir Mekan manzarasi , ulasim rahatligi konforuyle denemenizi tavsiye Ederim	[('location general', 'positive', 'ulasim'), ('food style_options', 'positive', 'haftasonu hahvalti'), ('food quality', 'positive', 'dtox corbasi'), ('food quality', 'positive', 'Cizbiz koftesi'), ('ambience general', 'positive', 'manzarasi'), ('drinks quality', 'positive', 'sutis moccachinosu')]
1134:0	Sosyal medyada ünlü olduktan sonra kaliteyi düşürmüş mekanlardan bir tanesi.	[('restaurant general', 'negative', 'kaliteyi')]
1134:2	Arkadaşım aşkı memnu söyledi,ben de cheescake söyledim.	[('food quality', 'neutral', 'cheescake'), ('food quality', 'neutral', 'aşkı memnu')]
1134:3	İkisi de durmuş ve kötü kalite malzeme kullanılmıştı.	[('food quality', 'negative', 'malzeme')]
1134:4	En azından adlarıyla özdeşleşmiş tatlılarına özen göstermelerini beklerdim.	[('food quality', 'negative', 'tatlılarına')]
1134:5	Bu manzarada ne versek yerler mantığında bir işletmenin Kuruçeşme'de olmasına çok üzüldüm.	[('restaurant general', 'negative', 'işletmenin')]
1134:6	Önermiyorum, eminim aynı güzellikte manzaraya sahip ama yemekleri müşteriye saygı gereği taze ve iyi malzemeyle yapılmış bir yer bulabilirsiniz civarda.	[('ambience general', 'positive', 'manzaraya'), ('food quality', 'negative', 'yemekleri')]
1135:0	anzarasi harika...	[('ambience general', 'positive', 'anzarasi')]
1135:1	- Burasi haftada bir ugramaya çalistigim ve manzarasina bayildigim bir mekan.	[('ambience general', 'positive', 'manzarasina')]
1135:2	Ancak bir seyler yemek için çok iyi denemez.	[('food quality', 'negative', 'yemek')]
1135:3	Pastalari 3. sinif pastane mamulleri gibi...	[('food quality', 'negative', 'Pastalari')]
1135:4	Ayrica genelde çok kalabalik olmasi nedeniyle yer kapmak için bayagi bir ugrasmak gerekiyor.	[('service general', 'negative', 'yer kapmak')]
1136:0	Servis vasat.	[('service general', 'negative', 'Servis')]
1136:1	Çatal, bıçak pis ve cevizli baklavası şerbetinden insanın midesini bulandiriyor.	[('service general', 'negative', 'Çatal, bıçak'), ('food quality', 'negative', 'cevizli baklavası')]
1136:2	Ayrıca baklava yanmış gibi.	[('food quality', 'negative', 'baklava')]
1136:3	Fıstıklı tatlılar idare eder.	[('food quality', 'neutral', 'Fıstıklı tatlılar')]
1137:0	Karakoyde yer alan sirin bir cafe.	[('restaurant general', 'positive', 'cafe')]
1137:2	Sık sık gelip butun caylardan denemek lazim.	[('drinks quality', 'positive', 'caylardan')]
1137:3	Fiyatlar yuksek ama verdiginiz paraya degiyo	[('restaurant general', 'positive', 'NULL'), ('restaurant prices', 'negative', 'Fiyatlar')]
1137:4	Dekorasyonu cok hos.	[('ambience general', 'positive', 'Dekorasyonu')]
1137:5	Cok rahat koltuklari var.	[('ambience general', 'positive', 'koltuklari')]
1137:6	Oturup saatlerce kaliteli cay esliginde muhabbet edebilirsiniz.	[('drinks quality', 'positive', 'cay'), ('ambience general', 'positive', 'NULL')]
1137:8	Buzlu cay hayatimda ictigim en iyi buzlu caydi.	[('drinks quality', 'positive', 'Buzlu cay')]
1137:9	Seker orani yerindeydi ve cok ferahlatiyordu.	[('drinks quality', 'positive', 'Seker orani')]
1137:10	Cin cayi nin tadi da cok guzeldi.	[('drinks quality', 'positive', 'Cin cayi')]
1137:11	Kavun aromasinin kivami yerindeydi ama ic ic bitmedi bir turlu.	[('drinks quality', 'positive', 'Kavun aromasinin')]
1138:0	Fiyat/Performans olarak gidilebilecek mekanlardan birisi Uzunlar Kebap.	[('restaurant general', 'positive', 'Uzunlar Kebap'), ('restaurant prices', 'positive', 'Fiyat')]
1138:1	Piyasada bulunan kebapçılara göre 1 tık daha iyidir.	[('restaurant general', 'positive', 'NULL')]
1138:2	Haftasonu gezmeleri için de gidilebilir, aç kaldığınızda yemeğimi yiyip hemen kalkayım mantığında da gidebilirsiniz.	[('restaurant general', 'positive', 'gidilebilir')]
1139:0	Berbat bir yer,insanlarin sefil oldugu,göcmen burosuna sıra bekleyen biri gibi hissettim,rezalet...	[('restaurant general', 'negative', 'yer'), ('service general', 'negative', 'sıra')]
1139:1	asla gitmeyin.	[('restaurant general', 'negative', 'NULL')]
1139:2	paranızla rezil olmak isterseniz buyrun derim.	[('restaurant general', 'negative', 'NULL')]
1140:1	Menusundeki hemen hemen hersey oldukca lezzetli.	[('food quality', 'positive', 'hersey')]
1140:2	Ozellikle acik bufe sabah kahvaltisi evinizde yapiyormus gibi keyifli.	[('food quality', 'positive', 'acik bufe sabah kahvaltisi')]
1141:0	Standart bir kahvalti fakat ortam,servis,mekanin konumu çitayi yükseltiyor.	[('ambience general', 'positive', 'konumu'), ('service general', 'positive', 'servis'), ('food quality', 'neutral', 'kahvalti'), ('ambience general', 'positive', 'ortam')]
1141:1	Özellikle servis elemani Sezgin bey 'in isini bu kadar iyi yapmasi ve herkesle esit ayni güler yüzle ilgilenmesi , masalar arasi slalom yaparken hiç bir istegi ikiletmemesi hepimizin sempatisini ve takdirini kazandi.	[('service general', 'positive', 'servis elemani'), ('service general', 'positive', 'ilgilenmesi')]
1141:2	Göksu'da gidilebilecek en hos cafelerden biri bence.	[('restaurant general', 'positive', 'cafelerden')]
1142:0	Geniş bahçesi ve terası ile bu lokasyona yakın arkadaşların yaz akşamlaında açık haavada nargile keyfi yapabilecekleri bir mekan.	[('ambience general', 'positive', 'Geniş bahçesi ve terası'), ('ambience general', 'positive', 'mekan')]
1143:0	Ulasim oldukca kolay.	[('location general', 'positive', 'Ulasim')]
1143:1	Otoparki vale sistemiyle calisiyor.	[('location general', 'neutral', 'Otoparki')]
1143:2	Cevre duzenlemesi okadar guzel yapilmiski daha yemekleri tatmadan iyi geldim diyorsunuz.	[('ambience general', 'positive', 'Cevre duzenlemesi')]
1143:3	Etler , meze, salata ve patates kizartmasi da size kesinlikle aksini dusundurmuyor.	[('food quality', 'positive', 'Etler , meze, salata'), ('food quality', 'positive', 'patates kizartmasi')]
1143:4	Hepsi ayri lezzetli.	[('food quality', 'positive', 'NULL')]
1144:0	Acildigindan beri ara sira gidiyordum.	[('restaurant general', 'neutral', 'NULL')]
1144:2	icin) artik gitmiyorum.	[('restaurant general', 'negative', 'NULL')]
1144:3	Yasaklatanlara hayirli olsun!	[('restaurant general', 'negative', 'NULL')]
1145:0	Vasat - Istanbul'daki kebapçilarla kiyaslayacak olursak gerçekten vasat.	[('food quality', 'neutral', 'NULL')]
1145:1	Ama benim derdim kebap degil yeni bir yer görmek diyorsaniz kesinlikle tavsiye edilir.	[('ambience general', 'positive', 'yer'), ('food quality', 'neutral', 'kebap')]
1145:2	Ancak çok büyük beklentiyle gidilmemeli ki sonra çok üzülmemeli:	[('restaurant general', 'neutral', 'NULL')]
1146:0	Ozel gun yemeklerinizi yiyebileceginiz luks bir restorant.	[('restaurant general', 'positive', 'Ozel gun yemeklerinizi')]
1146:1	Kulbasti ve ozellikle ev yapimi sufleyi tavsiye ediyorum.	[('food quality', 'positive', 'ev yapimi sufleyi'), ('food quality', 'positive', 'Kulbasti')]
1146:2	Rezervasyon sirasinda ozel gununuzu soylediginiz takdirde sampanya ikramlari oluyor bu guzel bir jest	[('service general', 'positive', 'jest'), ('drinks style_options', 'positive', 'sampanya ikramlari')]
1147:0	Yemek servisi ve lezzeti iyi bir restaurant.	[('service general', 'positive', 'Yemek servisi'), ('food quality', 'positive', 'lezzeti')]
1147:1	Servis Süreleri biraz uzun birde bulunduğu mekana ve mekanın fiziksel kalitesine göre fiyatlar pahalı.	[('service general', 'negative', 'Servis Süreleri'), ('restaurant prices', 'negative', 'fiyatlar')]
1147:2	Daha mütevazı menu fiyatları olsa daha sık ziyaret edilebilir	[('restaurant prices', 'negative', 'menu fiyatları')]
1148:0	Çikolatalı baklavasına bayılıyorum kesinlikle en favori tatlım.	[('food quality', 'positive', 'Çikolatalı baklavasına')]
1148:1	Diğer bütün tatlılarının kalitesi ve lezzeti üst seviyede.	[('food quality', 'positive', 'tatlılarının kalitesi ve lezzeti')]
1148:2	Güllüoğlu bu konuda uzman.	[('restaurant general', 'positive', 'Güllüoğlu')]
1149:0	Nusret etin prensi diyorsak bildiğimiz var ki diyoruz.	[('food quality', 'positive', 'etin')]
1149:1	😎 Etleri muhteşem lezzetliydi.	[('food quality', 'positive', 'Etleri')]
1149:2	Evde de aynısını bir aşçı adayı olarak yapsam bile Nusret'inki farklı.	"[('food quality', 'positive', ""Nusret'inki"")]"
1149:3	Kaliteli yemek sevenler mutlaka gitsin denesin.	[('food quality', 'positive', 'yemek')]
1150:0	Jumbo combo ve kola istedim ama börek ve tavuk parçaları dışındaki tatlar bana göre değildi.	[('food quality', 'positive', 'börek ve tavuk parçaları'), ('food quality', 'neutral', 'Jumbo combo ve kola')]
1150:1	Sosları sevmedim ve soğan halkalarının tadı tatlı geldi.	[('food quality', 'negative', 'Sosları'), ('food quality', 'positive', 'soğan halkalarının tadı')]
1150:2	Nachos istemediğime pişman oldum.	[('food quality', 'positive', 'Nachos')]
1150:3	Cumartesi olmasına rağmen sakindi.	[('ambience general', 'positive', 'NULL')]
1150:4	Telefonun şebekesi çekmediği için wifi ye bağlanmak istedim ama oturduğum müddetçe başarılı olmadım.	[('service general', 'negative', 'wifi')]
1150:5	Servis hızlı ve çalışanları pozitifti.	[('service general', 'positive', 'Servis'), ('service general', 'positive', 'çalışanları')]
1150:6	Güzel bir cafe ama maalesef hard rock değil.	[('ambience general', 'negative', 'hard rock'), ('restaurant general', 'positive', 'cafe')]
1151:0	açıkçası çokta tavsiye edilecek bir yer değil bence , press ile yanyana olunca bir orayada bakayim dedim fakat oturmamla kalkmam bir oldu .	[('restaurant general', 'negative', 'yer')]
1151:1	Sadece Türk kahvesi var ve bir sürü çay çeşidi tadlari belki güzeldir ama hem pahali hem gereksiz bir yer bence	[('restaurant general', 'negative', 'yer'), ('restaurant prices', 'negative', 'yer')]
1152:0	Birde burdaki yerini deniyeyim dedim geçenlerde ama tam bir hayal kirikligi garsonlar asiri ilgisiz kebaplar diger subelerine göre basarisiz cok sarimsakli ve rahatsiz edici manzara gibi bir olayi yok bridge 'in tam tersi tarafinda kaldigi icin evlere bakiyor bos bos gitmeye degecek bir yer degil lezzette kötü zaten ilk ve son gidisim olacak fakat servis için göztepe subesi gerçekten güzel salatalari bile paket sekilde gonderiyor .	[('ambience general', 'negative', 'manzara'), ('food quality', 'negative', 'kebaplar'), ('food quality', 'negative', 'lezzette'), ('restaurant general', 'negative', 'NULL'), ('service general', 'negative', 'garsonlar'), ('service general', 'positive', 'göztepe subesi')]
1153:0	Dostlarinizla birlikte gürültüden uzak, bir seyler içme düsüncesindeyseniz birbirinizin sesini rahatlikla duyabileceginiz mükemmel bir yer Limonlu Bahçe.	[('ambience general', 'positive', 'yer')]
1153:1	Bahçesindeki kedilerinin birbirini kovalamasi ise mutluluktan midenizde kelebekler uçurtuyor!	[('ambience general', 'positive', 'Bahçesindeki kedilerinin')]
