id	text	labels
1099	Das Personal war wirklich sehr nett.	"['(""service general"", ""positive"", ""Personal"")']"
1100	Sehr schönes Ambiente, super nette Bedienung und das Essen-ein Genus 👌Sehr empfehlenswert Wir kommen bei Gelegenheit auf jeden Fall wieder	"['(""service general"", ""positive"", ""Bedienung"")', '(""ambience general"", ""positive"", ""Ambiente"")', '(""restaurant general"", ""positive"", ""NULL"")', '(""food quality"", ""positive"", ""Essen"")']"
1101	Angefangen mit relativ nüchterner Begrüßung: die Garderobe ist dort hinten.	"['(""service general"", ""negative"", ""Begrüßung"")']"
1102	Wieder aufrappeln- lecker!	"['(""food quality"", ""positive"", ""NULL"")']"
1103	Wie immer war das Essen in der Gondel ein ausgezeichneter Start in den LOC, wenn... der Mann vom Service genug Zeit gehabt hätte, uns auch zum Hauptgericht noch ein Getränk anzubieten!?	"['(""food quality"", ""positive"", ""Essen"")', '(""service general"", ""negative"", ""Mann vom Service"")']"
1104	Beim Essen wurden wir jedoch ziemlich enttäuscht.	"['(""food quality"", ""negative"", ""Essen"")']"
1105	Sehr gutes LOC.	"['(""restaurant general"", ""positive"", ""LOC"")']"
1106	Alles ging zugig und war lecker.	"['(""service general"", ""positive"", ""NULL"")', '(""food quality"", ""positive"", ""NULL"")']"
1107	Kommen gerne wieder wenn es uns mal wieder nach LOC verschlägt	"['(""restaurant general"", ""positive"", ""NULL"")']"
1108	Kurz zusammengefasst: Schlechter Service, hohe Preise, durchschnittliche Qualität.	"['(""restaurant general"", ""neutral"", ""NULL"")', '(""service general"", ""negative"", ""Service"")', '(""restaurant prices"", ""negative"", ""NULL"")']"
1109	Ansonsten eine schöne Location.	"['(""location general"", ""positive"", ""Location"")']"
1110	Eine gleichgültige Bedienung war mit der Bierversorgung völlig überfordert.	"['(""service general"", ""negative"", ""Bedienung"")']"
1111	In Summe Preis-/Leistung aber nicht angemessen.	"['(""restaurant prices"", ""negative"", ""NULL"")']"
1112	Allerdings mussten wir noch weitere 30 Minuten bis zur Lieferung warten.	"['(""service general"", ""negative"", ""Lieferung"")']"
1113	Mit der Reservierung des Tisches ( 4 Personen -( satte 120 €) - mit diesen 4 Burgern und 4 kleinen Getränken haben wir schließlich 245 € gezahlt !	"['(""restaurant prices"", ""negative"", ""NULL"")']"
1114	Ich hab nichts vermisst, sowohl das gebratene, wie auch das Gemüse in Currysauce waren wirklich sehr lecker.	"['(""food quality"", ""positive"", ""gebratene"")', '(""restaurant general"", ""positive"", ""NULL"")', '(""food quality"", ""positive"", ""Gemüse in Currysauce"")']"
1115	Wir werden also schon erwartet und sofort kümmert sich der Service um unser Wohl.	"['(""service general"", ""positive"", ""Service"")']"
1116	Anfangs, sehr zuvorkommen, höflich.	"['(""service general"", ""positive"", ""NULL"")']"
1117	Da ist viel Luft nach oben.	"['(""restaurant general"", ""negative"", ""NULL"")']"
1118	Es ist nicht in Ordnung in so einem historischen Ort und unzulässig gegenüber den Gästen!	"['(""service general"", ""negative"", ""NULL"")']"
1119	Unser Kellner hat uns den ganzen Abend über nett und unaufdringlich bedient.	"['(""service general"", ""positive"", ""Kellner"")']"
1120	Das vorab..Wir wurden sehr freundlich empfangen, zum Platz geleitet und auch die Bedienung war sehr kompetent und zuvorkommend.	"['(""service general"", ""positive"", ""Bedienung"")', '(""service general"", ""positive"", ""NULL"")']"
1121	Die Haxe mit Knödel war gut.	"['(""food quality"", ""positive"", ""Haxe mit Knödel"")']"
1122	Aus Spaß habe ich auch einmal in den großen Speisesaal geschaut, in welchem schon ein relativ hoher Lärmpegel herrscht.	"['(""ambience general"", ""negative"", ""Lärmpegel"")']"
1123	Mein Rollo war so ungewürzt … unsere Freunde ließen eine Pfannen-Spezialität des Hauses nach der Hälfte stehen (sonst sei dieses Gericht wirklich gut).	"['(""food quality"", ""negative"", ""Pfannen-Spezialität"")', '(""food quality"", ""negative"", ""Rollo"")']"
1124	Lecker gegessen, beste Qualität!	"['(""food quality"", ""positive"", ""NULL"")']"
1125	Der Ochs am Spieß ist der Hammer.	"['(""food quality"", ""positive"", ""Ochs am Spieß"")']"
1126	Wir können nur jedem abraten dort essen zu gehen, der sich eine gute Qualität erhofft!	"['(""food quality"", ""negative"", ""NULL"")']"
1127	Dieses Restaurant bietet eine köstliche Auswahl an klassischen Gerichten, von denen jedes vor Geschmack strotzt.	"['(""food style_options"", ""positive"", ""Gerichten"")', '(""food style_options"", ""positive"", ""Auswahl"")']"
1128	Da auch der Preis weiterhin absolut fair und angemessen ist, können wir das RESTAURANT_NAME absolut empfehlen.	"['(""restaurant prices"", ""positive"", ""NULL"")', '(""restaurant general"", ""positive"", ""RESTAURANT_NAME"")']"
1129	Auch bei die Anderen 3 Gäste war das Essen nicht gut.	"['(""food quality"", ""negative"", ""Essen"")']"
1130	Hervorragender Service und Fleisch von Spitzenqualität.	"['(""food quality"", ""positive"", ""Fleisch"")', '(""service general"", ""positive"", ""Service"")']"
1131	Das Steak und auch das meines Mannes waren in Ordnung und auch gegrillt wie bestellt, aber wir haben es mehrfach besser gegessen, sogar beim LOC um die Ecke.	"['(""food quality"", ""neutral"", ""Steak"")']"
1132	Der Lachs hätte etwas glasiger sein können.	"['(""food quality"", ""negative"", ""Lachs"")']"
1133	Super leckeres Essen & super Getränke.	"['(""food quality"", ""positive"", ""Essen"")', '(""drinks quality"", ""positive"", ""Getränke"")']"
1134	Die Platte mit Sushi hervorragend!	"['(""food quality"", ""positive"", ""Platte mit Sushi"")']"
1135	Wir hatten einen sehr schönen Abend.	"['(""restaurant general"", ""positive"", ""NULL"")']"
1136	Schade	"['(""restaurant general"", ""negative"", ""NULL"")']"
1137	Es war ganz lecker aber nichts besonderes.	"['(""food quality"", ""neutral"", ""NULL"")']"
1138	Als die Hauptspeisen kamen waren wir voll zufrieden, die Steaks waren auf den Punkt gebraten und die Beilagen schmackhaft und völlig ausreichend.	"['(""food quality"", ""positive"", ""Hauptspeise"")', '(""food quality"", ""positive"", ""Beilagen"")', '(""food style_options"", ""positive"", ""Beilagen"")', '(""food quality"", ""positive"", ""Steaks"")']"
1139	Wir kommen immer wieder gern zu Euch, weil wir bei euch einen Tag Urlaub in LOC erleben.	"['(""restaurant general"", ""positive"", ""NULL"")']"
1140	Salate waren ok, mehr auch nicht.	"['(""food quality"", ""neutral"", ""Salate"")']"
1141	Das Essen war meiner Meinung nach okay.	"['(""food quality"", ""neutral"", ""Essen"")']"
1142	Allein der Rotwein war nichts Besonderes.	"['(""drinks quality"", ""neutral"", ""Rotwein"")']"
1143	Die Sosse war eine Dillpampe aus der Tüte.	"['(""food quality"", ""negative"", ""Sosse"")']"
1144	Der Service ist allerdings freundlich und schnell.	"['(""service general"", ""positive"", ""Service"")']"
1145	Preis Leistung sind hier einfach gar nicht stimmig und man fühlt sich dann doch ein bisschen über den Tisch gezogen.	"['(""restaurant prices"", ""negative"", ""NULL"")']"
1146	Er war zart und schmeckte mir, war aber auch völlig überteuert.	"['(""food quality"", ""negative"", ""NULL"")', '(""food quality"", ""positive"", ""NULL"")']"
1147	Service zuvorkommend u locker, hat uns gut gefallen.	"['(""service general"", ""positive"", ""Service"")']"
1148	Das Personal war sehr freundlich und zuvorkommend.	"['(""service general"", ""positive"", ""Personal"")']"
1149	Im LOC hat man die Preise stark angehoben und die Qualität verschlechtert.	"['(""restaurant general"", ""negative"", ""NULL"")', '(""restaurant prices"", ""negative"", ""NULL"")']"
1150	Ein Ort der zum Verweilen einlädt!	"['(""restaurant general"", ""positive"", ""NULL"")']"
1151	Der Senf schmeckte wie billigste Industrie.	"['(""food quality"", ""negative"", ""Senf"")']"
1152	Das war eine ausgezeichnete Wahl, denn so hätten wir die Speisen niemals bewusst bestellt.	"['(""food quality"", ""positive"", ""Speisen"")']"
1153	Toller Abend, tolles Ambiente, mit leckerem Essen und einer sehr guten Beratung und zuvorkommendem, sehr freundlichem Service, danke Marco!	"['(""ambience general"", ""positive"", ""Ambiente"")', '(""restaurant general"", ""positive"", ""NULL"")', '(""service general"", ""positive"", ""Service"")', '(""food quality"", ""positive"", ""Essen"")', '(""service general"", ""positive"", ""Beratung"")']"
1154	Kann nicht nachvollziehen, wie das unter den Top5 in LOC sein soll.	"['(""restaurant general"", ""negative"", ""NULL"")']"
1155	Schade, denn nochmal gehen wir dort nicht hin.	"['(""restaurant general"", ""negative"", ""NULL"")']"
1156	Flinker, freundlicher, zugewandter Service, was für mich inzwischen neben der Qualität der Speisen ein wichtiges Kriterium ist.	"['(""service general"", ""positive"", ""Service"")']"
1157	Schon über Jahre eine hohe sehr gute Qualität!	"['(""food quality"", ""positive"", ""NULL"")']"
1158	Das angesprochene Personal unfähig, sei nicht für den Tisch zuständig, wisse auch nicht wer ihn bedient.	"['(""service general"", ""negative"", ""Personal"")']"
1159	Der LOC bekommt von uns eine sehr gute Bewertung.	"['(""restaurant general"", ""positive"", ""LOC"")']"
1160	Wir hatten das Pech das gerade viele Ami‘s in LOC bzw. im Lokal waren (NFL-Spiele) … es war extrem laut und damit ungemütlich.	"['(""ambience general"", ""negative"", ""NULL"")']"
1161	Allerdings eher ein Abfertigen als gemütlicher Abend.	"['(""restaurant general"", ""negative"", ""NULL"")']"
1162	Das ungute Gefühl ist geblieben.	"['(""restaurant general"", ""negative"", ""NULL"")']"
1163	Sehr leckeres Essen und aufmerksames und stets freundliches Personal.	"['(""food quality"", ""positive"", ""Essen"")', '(""service general"", ""positive"", ""Personal"")']"
1164	Der Kaffee Crema schmeckte unterirdisch und der Cappucino ebenfalls.	"['(""drinks quality"", ""negative"", ""Cappucino"")', '(""drinks quality"", ""negative"", ""Kaffee Crema"")']"
1165	Die Antworten waren einfach nur dreist und unfreundlich.	"['(""service general"", ""negative"", ""NULL"")']"
1166	Jeder Bissen ein Genuss.	"['(""food quality"", ""positive"", ""NULL"")']"
1167	Ein LOC mir wirklich leckerem Essen bei schöner Aussicht.	"['(""food quality"", ""positive"", ""Essen"")', '(""ambience general"", ""positive"", ""Aussicht"")']"
1168	Empfehlenswert.	"['(""restaurant general"", ""positive"", ""NULL"")']"
1169	Das Ambiente ist auch super und für ein Bräustüberl absolut stimmig.	"['(""ambience general"", ""positive"", ""Ambiente"")']"
1170	Ich bin sehr enttäuscht und komme nicht wieder.	"['(""restaurant general"", ""negative"", ""NULL"")']"
1171	Das kleine Teil war dick, nicht platiniert, lauwarm und die Panade klebte naß am Holzteller.	"['(""food quality"", ""negative"", ""Panade"")', '(""food quality"", ""negative"", ""NULL"")']"
1172	Was soll ich sagen , einfach genial!	"['(""restaurant general"", ""positive"", ""NULL"")']"
1173	Er bietet viel Platz drinnen und draussen.	"['(""ambience general"", ""positive"", ""Platz"")']"
1174	Gute Kuchenangebote.	"['(""food quality"", ""positive"", ""Kuchenangebote"")']"
1175	Nach zehn Minuten, als wir noch den zähen Braten versuchten runterzubekommen wurde die Außenbeleuchtung der LOC entfernt und die Schirme zusammengeklappt, da es etwas windig war und möglicher weiße ein Gewitter aufzog.	"['(""food quality"", ""negative"", ""Braten"")']"
1176	Ideal für ein Essen mit einer größeren Gruppe.	"['(""restaurant general"", ""positive"", ""NULL"")']"
1177	Das Menü begrenzt sich zwar „nur“ auf Schnitzel, diese sind jedoch dafür geschmacklich hervorragend.	"['(""food style_options"", ""positive"", ""Schnitzel"")']"
1178	Alles in allem ein sehr gelungener Besuch!	"['(""restaurant general"", ""positive"", ""NULL"")']"
1179	Absolut empfehlenswert und einen Besuch wert.	"['(""restaurant general"", ""positive"", ""NULL"")']"
1180	Was uns nicht gefallen hat, ist die immer kleiner werdenden Portionen und Zusatzbestellungen.	"['(""food style_options"", ""negative"", ""Portionen"")', '(""service general"", ""negative"", ""Zusatzbestellungen"")']"
1181	Die Bedienung hatte wenig Lächeln übrig, war dann wohl bis dann schon ein anstrengender Abend für das Personal.	"['(""service general"", ""negative"", ""Bedienung"")']"
1182	Zuvorkommender Service, Speisen auf hohem Niveau und tolles Ambiente.	"['(""food quality"", ""positive"", ""Speisen"")', '(""ambience general"", ""positive"", ""Ambiente"")', '(""service general"", ""positive"", ""Service"")']"
1183	Die traditionellen Innenräume sind gemütlich auf der einen Seite und professionell auf der anderen.	"['(""ambience general"", ""positive"", ""Innenräume"")']"
1184	Das Essen schmeckt sehr gut und die Bedienung ist sehr hilfsbereit.	"['(""food quality"", ""positive"", ""Essen"")', '(""service general"", ""positive"", ""Bedienung"")']"
1185	Sehr nette Bedienung und super Service.	"['(""service general"", ""positive"", ""Bedienung"")', '(""service general"", ""positive"", ""Service"")']"
1186	Weder das Stammpersonal, das zigfach an uns vorbeiging, ein Augenkontakt wurde vermieden, Ansprache ignoriert.	"['(""service general"", ""negative"", ""Stammpersonal"")']"
1187	Austern die nicht frisch waren.	"['(""food quality"", ""negative"", ""Austern"")']"
1188	Die Speisen, das Kaffe-Angebot sind sehr wertig.	"['(""food quality"", ""positive"", ""Speisen"")', '(""drinks quality"", ""positive"", ""Kaffe-Angebot"")']"
1189	Vorspeise Hannas „teuflisch“ war Ok und wahrscheinlich landestypisch.	"['(""food quality"", ""neutral"", ""Vorspeise Hannas „teuflisch“"")']"
1190	Nächste mal gehe ich lieber wieder zu Curry 36, da geht es 10 mal schneller und das Preis Leistungsverhältnis stimmt.	"['(""restaurant prices"", ""positive"", ""NULL"")', '(""service general"", ""positive"", ""NULL"")']"
1191	Das Essen war gut und die Portionen ausreichend groß.	"['(""food quality"", ""positive"", ""Essen"")', '(""food style_options"", ""positive"", ""Portionen"")']"
1192	Das Ambiente ist einigermaßen geblieben, mal abgesehen von ein paar Bildern.	"['(""ambience general"", ""neutral"", ""Ambiente"")']"
1193	Wurde aber sehr positiv überrascht.	"['(""restaurant general"", ""positive"", ""NULL"")']"
1194	Hausgemachte Pommes sehr gut.	"['(""food quality"", ""positive"", ""Pommes"")']"
1195	Die Hauptgerichte waren einfach nur gutbürgerliches Mittelfeld, 08-15 zubereitet.	"['(""food quality"", ""neutral"", ""Hauptgerichte"")', '(""food style_options"", ""neutral"", ""Hauptgerichte"")']"
1196	Auf mich machte es den Eindruck von gekochtem Hundefutter mit Sauce.	"['(""food quality"", ""negative"", ""NULL"")']"
1197	Schade eigentlich.	"['(""restaurant general"", ""negative"", ""NULL"")']"
1198	Guter und freundlicher Service und ein echt gutes Essen!	"['(""food quality"", ""positive"", ""Essen"")', '(""service general"", ""positive"", ""Service"")']"
1199	Der Leberkäse hingegen sehr gut.	"['(""food quality"", ""positive"", ""Leberkäse"")']"
1200	Das Trinkgeld steht aber mit auf dem Kassenbon...Auf alle Faelle sind die Preise ein echter Hammer - 4,20 EUR fuer einen Tee ist schon dekadent	"['(""drinks prices"", ""negative"", ""Tee"")', '(""restaurant prices"", ""negative"", ""NULL"")']"
1201	fleischqualität könnte besser sein.	"['(""food quality"", ""negative"", ""NULL"")']"
1202	Das Essen und der Service ist immer ausgezeichnet.	"['(""food quality"", ""positive"", ""Essen"")', '(""service general"", ""positive"", ""Service"")']"
1203	Das personal ist sehr freundlich.	"['(""service general"", ""positive"", ""personal"")']"
1204	Die gute Laune der Kellner*innen und die Musik schaffen aber dennoch eine angenehme Atmosphäre.	"['(""ambience general"", ""positive"", ""Atmosphäre"")', '(""service general"", ""positive"", ""Kellner*innen"")', '(""ambience general"", ""positive"", ""Musik"")']"
1205	Für 4 kleine Vorspeisen 80 Euro zu verlangen ist nicht akzeptabel.	"['(""food prices"", ""negative"", ""kleine Vorspeisen"")']"
1206	Sehr schöner Gastraum.	"['(""ambience general"", ""positive"", ""Gastraum"")']"
1207	Ich habe in meinem Leben noch nie einen so schlechten Schweinebraten gegessen!!!!	"['(""food quality"", ""negative"", ""Schweinebraten"")']"
1208	Großartiges Restaurant, toller Service, und Luca hat den Abend perfekt gemacht!	"['(""service general"", ""positive"", ""Luca"")', '(""service general"", ""positive"", ""Service"")', '(""restaurant general"", ""positive"", ""Restaurant"")']"
1209	Das ambiente und der Anfang waren gut, leider kann ich den Cesarsalat ohne dressing nicht weiterempfehlen, der Hauptgang war gut wie auch das dessert , kann aber für weniger Geld im LOC besser Essen, Preis Leistung hätte noch Potenzial.	"['(""food quality"", ""positive"", ""Hauptgang"")', '(""ambience general"", ""positive"", ""ambiente"")', '(""food quality"", ""positive"", ""dessert"")', '(""food quality"", ""negative"", ""Cesarsalat ohne dressing"")', '(""restaurant prices"", ""negative"", ""NULL"")']"
1210	Sehr nett vom ganzen Team empfangen .	"['(""service general"", ""positive"", ""Team"")']"
1211	Tolles Ambiente, sehr guter Service und vor allem exquisite und köstliche Gerichte.	"['(""food quality"", ""positive"", ""Gerichte"")', '(""ambience general"", ""positive"", ""Ambiente"")', '(""service general"", ""positive"", ""Service"")']"
1212	Darauf angesprochen, machte der Kellner keinerlei Anstalten zur Nachbesserung, sondern erklärte barsch, dies käme so aus der maschinellen Zapfanlage, da könne er gar nichts machen.	"['(""service general"", ""negative"", ""Kellner"")']"
1213	Als das Essen kam, wurden wir nicht enttäuscht: lecker, frisch und gute Portionen.	"['(""food quality"", ""positive"", ""Essen"")', '(""food style_options"", ""positive"", ""Essen"")']"
1214	Die Speisenauswahl ist sehr groß, alle Küchen der Welt sind vertreten.	"['(""food style_options"", ""positive"", ""Speisenauswahl"")']"
1215	Danke für die schöne Zeit.	"['(""restaurant general"", ""positive"", ""NULL"")']"
1216	Schnitzel mit Bratkartoffeln und Salat und Champignonsoße für 19,50 Euro, wenn es gut wär dann wäre der Preis OK aber für ein Schnitzel aus der Fritteuse mit Champignons aus der Dose vielleicht 2 Stück Pilze ein no Go.	"['(""food quality"", ""negative"", ""Schnitzel mit Bratkartoffeln"")', '(""food quality"", ""negative"", ""Salat"")', '(""food prices"", ""neutral"", ""Schnitzel mit Bratkartoffeln und Salat und Champignonsoße"")', '(""food prices"", ""negative"", ""NULL"")', '(""food quality"", ""negative"", ""Champignonsoße"")']"
1217	Für mich ganz klar, einmal und nie wieder „Pfefferkorn“ in LOC.	"['(""restaurant general"", ""negative"", ""Pfefferkorn"")']"
1218	Wer in LOC unterwegs ist, der kann die DAMPFE ohne Bedenken in seine Reiseplanung einbeziehen.	"['(""restaurant general"", ""positive"", ""DAMPFE"")']"
1219	Das Essen war reichlich und von sehr guter Qualität!	"['(""food style_options"", ""positive"", ""Essen"")', '(""food quality"", ""positive"", ""Essen"")']"
1220	Sehr unfreundlich inkl des Chefs.	"['(""service general"", ""negative"", ""Chefs"")', '(""service general"", ""negative"", ""NULL"")']"
1221	Wir haben zügig bestellen können und die Vorspeisen noch zügiger erhalten.	"['(""service general"", ""positive"", ""NULL"")']"
1222	Eine der tollsten Lokationen.	"['(""restaurant general"", ""positive"", ""Lokationen"")']"
1223	Wir hatten ein Azubi als Kellnerin und sie war sehr freundlich und hat uns nach Wünschen gefragt.	"['(""service general"", ""positive"", ""Azubi"")']"
1224	Ein Punkt Abzug für das lange Warten.	"['(""service general"", ""negative"", ""Warten"")']"
1225	Wir waren am Pfingstsonntag im LOC, das Lokal war wie zu erwarten sehr voll.	"['(""ambience general"", ""negative"", ""Lokal"")']"
1226	Dieser sollte mal an einer Schulung teilnehmen in der Ihm der korrekte Umgang mit Gästen und Kollegen näher gebracht wird.	"['(""service general"", ""negative"", ""NULL"")']"
1227	Viel zu teuer und dafür nichtmal sehr gut.	"['(""restaurant general"", ""negative"", ""NULL"")', '(""restaurant prices"", ""negative"", ""NULL"")']"
1228	Dann, keine 10 Minuten später, bekam ich ein neues Steak, das auf den Punkt zubereitet war.	"['(""food quality"", ""positive"", ""Steak"")']"
1229	Aber das Gefühl eines zufriedenstellenden Abends hat sich nicht eingestellt.	"['(""restaurant general"", ""negative"", ""NULL"")']"
1230	Mit Sicherheit eines der besten Steak- Häuser in LOC, wir haben uns komplett wohl gefühlt, Service war top top top!	"['(""restaurant miscellaneous"", ""positive"", ""Steak- Häuser"")', '(""ambience general"", ""positive"", ""NULL"")', '(""service general"", ""positive"", ""Service"")']"
1231	Um dies nochmals zu verdeutlichen, zeigte es sich durch Aussagen auf portugiesisch, wie schnell sie die Gäste loswerden möchten.	"['(""service general"", ""negative"", ""Aussagen auf portugiesisch"")']"
1232	Wir wurden rundherum bestens bedient.	"['(""service general"", ""positive"", ""NULL"")']"
1233	Nicht überfüllt mittags.	"['(""ambience general"", ""positive"", ""NULL"")']"
1234	Wenn ich wieder in der LOC bin, komme ich gerne wieder!	"['(""restaurant general"", ""positive"", ""NULL"")']"
1235	LOC und unhöflich.	"['(""service general"", ""negative"", ""NULL"")']"
1236	Küchlein kamen etwas verspätet.	"['(""service general"", ""negative"", ""NULL"")']"
1237	Davon wusste der Empfang allerdings nichts und reagierte sehr unwirsch, am Ende hat es aber geklappt.	"['(""service general"", ""negative"", ""Empfang"")']"
1238	Wie immer super qualifizierter Service, leider kam heute die Küche nicht so pünktlich wie sonst immer hinterher.	"['(""service general"", ""negative"", ""Küche"")', '(""service general"", ""positive"", ""Service"")']"
1239	Eine junge Dame mit Handy lief zwar um die Tische, doch winkende Gäste, die etwas bestellen wollten, wurden geflissentlich übersehen.	"['(""service general"", ""negative"", ""Dame"")']"
1240	Egal ob Bolognese für Kids oder rafinnierte Kalbmedalliins mit Pinienkernen für uns- alles schmeckt.	"['(""food quality"", ""positive"", ""Bolognese"")', '(""food quality"", ""positive"", ""Kalbmedalliins mit Pinienkernen"")']"
1241	Eigentlich gibt es ja auch vernünftige Fertigprodukte, aber hier wird vermutlich nur die minderwertigste Qualität serviert.	"['(""food quality"", ""negative"", ""NULL"")']"
1242	Sizilianische Gerichte, Pasta Norma echt lecker.	"['(""food quality"", ""positive"", ""Pasta Norma"")']"
1243	Eingekehrt, Sauerbraten bestellt, extrem humorvoller Köbes, Spaß gehabt, geschmackvolle und große Portionen bekommen.	"['(""restaurant general"", ""positive"", ""NULL"")', '(""food style_options"", ""positive"", ""Portionen"")', '(""service general"", ""positive"", ""Köbes"")', '(""food quality"", ""positive"", ""Portionen"")']"
1244	Nie wieder.	"['(""restaurant general"", ""negative"", ""NULL"")']"
1245	Schade, schade.	"['(""restaurant general"", ""negative"", ""NULL"")']"
1246	Zubereitung auf den Punkt und ansprechend serviert.	"['(""service general"", ""positive"", ""NULL"")', '(""food quality"", ""positive"", ""NULL"")']"
1247	Nachdem das Nudelgericht meiner Frau kalt war, und wir dieses zurückgehen ließen, wollte ich nicht auch noch meinen Surf und Turf-Burger reklamieren.	"['(""food quality"", ""negative"", ""Nudelgericht"")']"
1248	100g auf einer durchweichten Scheibe Brot mit Ruccolasalat 14€.	"['(""food prices"", ""negative"", ""Scheibe Brot mit Ruccolasalat"")', '(""food quality"", ""negative"", ""Scheibe Brot mit Ruccolasalat"")']"
1249	Die Speisekarte ist überschaubar, bietet keine besonderen Leckereien.	"['(""food style_options"", ""negative"", ""Speisekarte"")']"
1250	Das gemütliche Restaurant überzeugt mit einem charmanten Ambiente und einer herzlichen Atmosphäre.	"['(""ambience general"", ""positive"", ""Atmosphäre"")', '(""ambience general"", ""positive"", ""Ambiente"")', '(""restaurant general"", ""positive"", ""Restaurant"")']"
1251	Ich hatte am 10.07.2023 meinen Geburtstag in der RESTAURANT_NAME gefeiert, die Kellner waren sehr aufmerksam und das Essen ein Traum, ich kann es nur weiterempfehlen.	"['(""food quality"", ""positive"", ""Essen"")', '(""restaurant general"", ""positive"", ""NULL"")', '(""service general"", ""positive"", ""Kellner"")']"
1252	Ach ne, Pampe war das seltsame Sauerkraut.	"['(""food quality"", ""negative"", ""Sauerkraut"")']"
1253	Die Möglichkeit, zweimal die Vorspeise zu wählen, wurde verwehrt, selbst nach Angebot, den Betrag zum Selleriegericht aufzustocken.	"['(""service general"", ""negative"", ""NULL"")']"
1254	Wir mussten ewig warten, bis sie überhaupt einmal kam, war dann nicht besonders freundlich und kam dann auch nur einmal um uns Essen und Trinken zu bringen.	"['(""service general"", ""negative"", ""NULL"")']"
1255	Die Bedienung hat nicht mal tschüss gesagt - wahrscheinlich waren ihr 15€ Trinkgeld zu wenig ☹️!	"['(""service general"", ""negative"", ""Bedienung"")']"
1256	Suppe lauwarm/ wurde aber aufgewärmt war dann gut und lecker.	"['(""food quality"", ""positive"", ""Suppe"")']"
1257	Wurde sehr freundlich von Sophie bedient!	"['(""service general"", ""positive"", ""Sophie"")']"
1258	Wir saßen in der ersten Etage - ein wunderbarer Raum.	"['(""ambience general"", ""positive"", ""Raum"")']"
1259	Gepflegte Getränke und netter Service.	"['(""food quality"", ""positive"", ""Getränke"")', '(""service general"", ""positive"", ""Service"")']"
1260	Sollte man mal gesehen haben 👍🏻	"['(""restaurant general"", ""positive"", ""NULL"")']"
1261	Etwas zu laut,wenn es voll ist.	"['(""ambience general"", ""negative"", ""NULL"")']"
1262	Der Service ist gut… man fühlt sich gut betreut.	"['(""service general"", ""positive"", ""Service"")']"
1263	Normalerweise eigentlich sehr gut.	"['(""restaurant general"", ""positive"", ""NULL"")']"
1264	"Der festlich gedeckte Tisch (""Willkommenspaket"") mit Kerzenhalter war ein echter Hingucker und würdiger Rahmen zum Anlass."	"['(""ambience general"", ""positive"", ""Tisch (""Willkommenspaket"") mit Kerzenhalter"")']"
1265	Leider war das Personal völlig überfordert, denn wir mußten fast 25 Minuten warten, bis jemand eine Bestellung aufnehmen konnte.	"['(""service general"", ""negative"", ""Personal"")']"
1266	Die Speisen waren geschmackvoll zubereitet und wurden trotz hohem Gästeaufkommens zeitnah serviert.	"['(""food style_options"", ""positive"", ""Speisen"")', '(""service general"", ""positive"", ""NULL"")']"
1267	Nach langer Zeit betraten wir kurz nach LOC am frühen Nachmittag das FISCHAUS, wo wir direkt von Roberto freundlich begrüßt wurden.	"['(""service general"", ""positive"", ""Roberto"")']"
1268	Nachdem wir nach einiger Zeit unser Getränk endlich bestellen durften, bekam ich ein Glas mit Lippenstift.	"['(""service general"", ""negative"", ""NULL"")']"
1269	Liebes Team der Steak Manufaktur,vielen Dank für den schönen Abend bei Euch, den herzlichen Empfang, den tollen und zuvorkommenden Service und das sehr schmackhafte Essen von hoher Qualität, toller Zubereitung und klasse Timing.	"['(""restaurant general"", ""positive"", ""NULL"")', '(""service general"", ""positive"", ""Empfang"")', '(""food quality"", ""positive"", ""Zubereitung"")', '(""service general"", ""positive"", ""Service"")', '(""service general"", ""positive"", ""Timing"")', '(""food quality"", ""positive"", ""Essen"")']"
1270	Leider musste nun die Möblierung aus LOC entfernt werden ( was für ein Schwachsinn, das Outdoorbereich ist von der Strasse gar nicht einzusehen), es ist also nicht mehr so gemütlicht.	"['(""ambience general"", ""negative"", ""NULL"")']"
1271	Das hat nichts mit positiven Erlebnis zu tun!	"['(""restaurant general"", ""negative"", ""NULL"")']"
1272	Einzig das Bier war geniessbar.	"['(""drinks quality"", ""positive"", ""Bier"")']"
1273	Die positiven Bewertungen können wir nur bestätigen.	"['(""restaurant general"", ""positive"", ""NULL"")']"
1274	Ein tolles italienisches Restaurant.	"['(""restaurant miscellaneous"", ""positive"", ""Restaurant"")']"
1275	Das Restaurant insgesamt machte den lieblosen, rein praktischen Eindruck eines schlechten Imbiss.	"['(""restaurant miscellaneous"", ""negative"", ""Restaurant"")']"
1276	Leider wurden wir gar nicht bedient.	"['(""service general"", ""negative"", ""NULL"")']"
1277	Bedienung sehr freundlich und flink, Ambiente sehr münchnerisch, gemütlich mit schönem Blick auf den LOC.	"['(""service general"", ""positive"", ""Bedienung"")', '(""ambience general"", ""positive"", ""Blick auf den LOC"")']"
1278	Wir werden nicht mehr hierher kommen.	"['(""restaurant general"", ""negative"", ""NULL"")']"
1279	Abwechslungsreich und köstlich zubereitet.	"['(""food style_options"", ""positive"", ""NULL"")', '(""food quality"", ""positive"", ""NULL"")']"
1280	Vor dem Eingang war eine beeindruckende Schlange von wartenden Gästen.	"['(""ambience general"", ""positive"", ""Schlange"")']"
